name,handle,org,region,focus,tags,why_watch,blog_url,profile_url,search_url,status,post_count
Chau Yuen,,arXiv cs.CV,Global,"computer vision, multimodal models","paper-author, arxiv, vision, multimodal",从近期 cs.CV 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：CarbonCLIP: Enhance Carbon Prediction from Satellite Imagery via Integrated Street-View Semantics and Temporal Context T,https://arxiv.org/search/?query=au%3A%22Chau%20Yuen%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Chau%20Yuen%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Chau%20Yuen%22&searchtype=author,no x handle configured,0
Sergei Zorkaltsev,,arXiv cond-mat.mtrl-sci,Global,AI research,"paper-author, arxiv, research",从近期 cond-mat.mtrl-sci 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Bayesian Optimization of Genetic Algorithm Hyperparameters in a Multi-Fidelity Framework for Efficient Lattice Material,https://arxiv.org/search/?query=au%3A%22Sergei%20Zorkaltsev%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Sergei%20Zorkaltsev%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Sergei%20Zorkaltsev%22&searchtype=author,no x handle configured,0
Maciej Haranczyk,,arXiv cond-mat.mtrl-sci,Global,AI research,"paper-author, arxiv, research",从近期 cond-mat.mtrl-sci 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Bayesian Optimization of Genetic Algorithm Hyperparameters in a Multi-Fidelity Framework for Efficient Lattice Material,https://arxiv.org/search/?query=au%3A%22Maciej%20Haranczyk%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Maciej%20Haranczyk%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Maciej%20Haranczyk%22&searchtype=author,no x handle configured,0
Christina Schenk,,arXiv cond-mat.mtrl-sci,Global,AI research,"paper-author, arxiv, research",从近期 cond-mat.mtrl-sci 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Bayesian Optimization of Genetic Algorithm Hyperparameters in a Multi-Fidelity Framework for Efficient Lattice Material,https://arxiv.org/search/?query=au%3A%22Christina%20Schenk%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Christina%20Schenk%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Christina%20Schenk%22&searchtype=author,no x handle configured,0
Ignacio D. Lopez-Miguel,,arXiv cs.LG,Global,"machine learning, foundation models","paper-author, arxiv, ml, foundation-models",从近期 cs.LG 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：ORCAID: Oblique Rule-Based Continuous-Action Interpretation for Deep RL Policies,https://arxiv.org/search/?query=au%3A%22Ignacio%20D.%20Lopez-Miguel%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Ignacio%20D.%20Lopez-Miguel%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Ignacio%20D.%20Lopez-Miguel%22&searchtype=author,no x handle configured,0
Ezio Bartocci,,arXiv cs.LG,Global,"machine learning, foundation models","paper-author, arxiv, ml, foundation-models",从近期 cs.LG 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：ORCAID: Oblique Rule-Based Continuous-Action Interpretation for Deep RL Policies,https://arxiv.org/search/?query=au%3A%22Ezio%20Bartocci%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Ezio%20Bartocci%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Ezio%20Bartocci%22&searchtype=author,no x handle configured,0
Thomas Eiter,,arXiv cs.LG,Global,"machine learning, foundation models","paper-author, arxiv, ml, foundation-models",从近期 cs.LG 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：ORCAID: Oblique Rule-Based Continuous-Action Interpretation for Deep RL Policies,https://arxiv.org/search/?query=au%3A%22Thomas%20Eiter%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Thomas%20Eiter%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Thomas%20Eiter%22&searchtype=author,no x handle configured,0
Martin Tappler,,arXiv cs.LG,Global,"machine learning, foundation models","paper-author, arxiv, ml, foundation-models",从近期 cs.LG 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：ORCAID: Oblique Rule-Based Continuous-Action Interpretation for Deep RL Policies,https://arxiv.org/search/?query=au%3A%22Martin%20Tappler%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Martin%20Tappler%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Martin%20Tappler%22&searchtype=author,no x handle configured,0
Sergio Rozada,,arXiv stat.ML,Global,"statistical machine learning, optimization","paper-author, arxiv, ml, optimization",从近期 stat.ML 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：DiPhon: Diffusion on Graphons for Scalable Graph Generation,https://arxiv.org/search/?query=au%3A%22Sergio%20Rozada%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Sergio%20Rozada%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Sergio%20Rozada%22&searchtype=author,no x handle configured,0
Yiming Qin,,arXiv stat.ML,Global,"statistical machine learning, optimization","paper-author, arxiv, ml, optimization",从近期 stat.ML 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：DiPhon: Diffusion on Graphons for Scalable Graph Generation,https://arxiv.org/search/?query=au%3A%22Yiming%20Qin%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Yiming%20Qin%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Yiming%20Qin%22&searchtype=author,no x handle configured,0
Manuel Madeira,,arXiv stat.ML,Global,"statistical machine learning, optimization","paper-author, arxiv, ml, optimization",从近期 stat.ML 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：DiPhon: Diffusion on Graphons for Scalable Graph Generation,https://arxiv.org/search/?query=au%3A%22Manuel%20Madeira%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Manuel%20Madeira%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Manuel%20Madeira%22&searchtype=author,no x handle configured,0
Pascal Frossard,,arXiv stat.ML,Global,"statistical machine learning, optimization","paper-author, arxiv, ml, optimization",从近期 stat.ML 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：DiPhon: Diffusion on Graphons for Scalable Graph Generation,https://arxiv.org/search/?query=au%3A%22Pascal%20Frossard%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Pascal%20Frossard%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Pascal%20Frossard%22&searchtype=author,no x handle configured,0
Alejandro Ribeiro,,arXiv stat.ML,Global,"statistical machine learning, optimization","paper-author, arxiv, ml, optimization",从近期 stat.ML 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：DiPhon: Diffusion on Graphons for Scalable Graph Generation,https://arxiv.org/search/?query=au%3A%22Alejandro%20Ribeiro%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Alejandro%20Ribeiro%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Alejandro%20Ribeiro%22&searchtype=author,no x handle configured,0
Silvia Santano,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Reasoning Consistency Scanning: A Framework for Auditing Chain-of-Thought Validity in AI Safety Evaluations,https://arxiv.org/search/?query=au%3A%22Silvia%20Santano%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Silvia%20Santano%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Silvia%20Santano%22&searchtype=author,no x handle configured,0
Satoshi Matsuoka,,arXiv econ.GN,Global,AI research,"paper-author, arxiv, research","从近期 econ.GN 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Memory Scarcity, Open Models, and the Restructuring of the AI Industry, 2026-2030 -- A quantitative scenario analysis of",https://arxiv.org/search/?query=au%3A%22Satoshi%20Matsuoka%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Satoshi%20Matsuoka%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Satoshi%20Matsuoka%22&searchtype=author,no x handle configured,0
Christian Oefinger,,arXiv cs.RO,Global,"robotics, embodied AI","paper-author, arxiv, robotics, embodied-ai",从近期 cs.RO 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Validate the Dream Before You Trust Its Verdict: Admissibility for World-Model Simulators,https://arxiv.org/search/?query=au%3A%22Christian%20Oefinger%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Christian%20Oefinger%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Christian%20Oefinger%22&searchtype=author,no x handle configured,0
Finn Rasmus Schäfer,,arXiv cs.RO,Global,"robotics, embodied AI","paper-author, arxiv, robotics, embodied-ai",从近期 cs.RO 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Validate the Dream Before You Trust Its Verdict: Admissibility for World-Model Simulators,https://arxiv.org/search/?query=au%3A%22Finn%20Rasmus%20Sch%C3%A4fer%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Finn%20Rasmus%20Sch%C3%A4fer%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Finn%20Rasmus%20Sch%C3%A4fer%22&searchtype=author,no x handle configured,0
Korbinian Moller,,arXiv cs.RO,Global,"robotics, embodied AI","paper-author, arxiv, robotics, embodied-ai",从近期 cs.RO 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Validate the Dream Before You Trust Its Verdict: Admissibility for World-Model Simulators,https://arxiv.org/search/?query=au%3A%22Korbinian%20Moller%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Korbinian%20Moller%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Korbinian%20Moller%22&searchtype=author,no x handle configured,0
Mattia Piccinini,,arXiv cs.RO,Global,"robotics, embodied AI","paper-author, arxiv, robotics, embodied-ai",从近期 cs.RO 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Validate the Dream Before You Trust Its Verdict: Admissibility for World-Model Simulators,https://arxiv.org/search/?query=au%3A%22Mattia%20Piccinini%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Mattia%20Piccinini%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Mattia%20Piccinini%22&searchtype=author,no x handle configured,0
Johannes Betz,,arXiv cs.RO,Global,"robotics, embodied AI","paper-author, arxiv, robotics, embodied-ai",从近期 cs.RO 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Validate the Dream Before You Trust Its Verdict: Admissibility for World-Model Simulators,https://arxiv.org/search/?query=au%3A%22Johannes%20Betz%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Johannes%20Betz%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Johannes%20Betz%22&searchtype=author,no x handle configured,0
Ethan Chung,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Does AI Understand Imaging? A Systematic Benchmark of Agentic AI for Computational Imaging Tasks,https://arxiv.org/search/?query=au%3A%22Ethan%20Chung%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Ethan%20Chung%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Ethan%20Chung%22&searchtype=author,no x handle configured,0
Chuanjun Zheng,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Does AI Understand Imaging? A Systematic Benchmark of Agentic AI for Computational Imaging Tasks,https://arxiv.org/search/?query=au%3A%22Chuanjun%20Zheng%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Chuanjun%20Zheng%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Chuanjun%20Zheng%22&searchtype=author,no x handle configured,0
Jasper Tan,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Does AI Understand Imaging? A Systematic Benchmark of Agentic AI for Computational Imaging Tasks,https://arxiv.org/search/?query=au%3A%22Jasper%20Tan%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jasper%20Tan%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jasper%20Tan%22&searchtype=author,no x handle configured,0
Jingxi Li,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Does AI Understand Imaging? A Systematic Benchmark of Agentic AI for Computational Imaging Tasks,https://arxiv.org/search/?query=au%3A%22Jingxi%20Li%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jingxi%20Li%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jingxi%20Li%22&searchtype=author,no x handle configured,0
Haopeng Zhang,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Does AI Understand Imaging? A Systematic Benchmark of Agentic AI for Computational Imaging Tasks,https://arxiv.org/search/?query=au%3A%22Haopeng%20Zhang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Haopeng%20Zhang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Haopeng%20Zhang%22&searchtype=author,no x handle configured,0
Huaijin Chen,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Does AI Understand Imaging? A Systematic Benchmark of Agentic AI for Computational Imaging Tasks,https://arxiv.org/search/?query=au%3A%22Huaijin%20Chen%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Huaijin%20Chen%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Huaijin%20Chen%22&searchtype=author,no x handle configured,0
Marcus Williams,,arXiv cs.LG,Global,"machine learning, foundation models","paper-author, arxiv, ml, foundation-models",从近期 cs.LG 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Predicting LLM Safety Before Release by Simulating Deployment,https://arxiv.org/search/?query=au%3A%22Marcus%20Williams%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Marcus%20Williams%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Marcus%20Williams%22&searchtype=author,no x handle configured,0
